subject_prefix,course_number,title,class_level
PSYC,5312,Introductory Research Methods in Behavioral and Brain Sciences - Part I,Graduate
PSYC,5313,Introductory Research Methods in Behavioral and Brain Sciences - Part II,Graduate
PSYC,6312,Research Methods in Behavioral and Brain Sciences - Part I,Graduate
PSYC,6313,Research Methods in Behavioral and Brain Sciences - Part II,Graduate
PSYC,6317,Research Methods in Psychology,Graduate
PSYC,6320,The Developing Child  Toddler and Preschool Years,Graduate
PSYC,6327,Personality,Graduate
PSYC,6330,Cognitive Science,Graduate
PSYC,6331,Cognitive Development,Graduate
PSYC,6332,Perception,Graduate
PSYC,6333,Memory,Graduate
PSYC,6335,Child Psychopathology,Graduate
PSYC,6338,Functional Neuroanatomy,Graduate
PSYC,6346,Systems Neuroscience,Graduate
PSYC,6350,Social Development,Graduate
PSYC,6352,Cognitive Psychology Essentials for Cyber Security,Graduate
PSYC,6357,The Developing Child  Infants and Toddlers,Graduate
PSYC,6367,Speech Perception,Graduate
PSYC,6368,Language Development,Graduate
PSYC,6376,Social Psychology,Graduate
PSYC,6395,Cognitive Psychology,Graduate
PSYC,7308,Adult Psychopathology,Graduate
PSYC,7382,Health Psychology,Graduate
PSYC,7383,Neuropathology and Behavior,Graduate
PSYC,7V50,Internship in Psychological Sciences,Graduate
REAL,3305,Real Estate Principles,Undergraduate
REAL,3358,Real Estate Markets and Investments,Undergraduate
REAL,3365,Real Estate Finance and Principles,Undergraduate
REAL,4321,Real Estate Law and Contracts,Undergraduate
REAL,4328,Real Estate Valuation,Undergraduate
REAL,4332,Commercial Property Risk Management and Insurance,Undergraduate
REAL,6321,Introduction to Real Estate,Graduate
REAL,6322,Real Estate Finance and Investment,Graduate
REAL,6323,Real Estate Market Analysis and Investment,Graduate
REAL,6326,Real Estate Law and Contracts,Graduate
RELS,1325,Introduction to Philosophy of Religion,Undergraduate
RELS,2314,Introduction to Islam,Undergraduate
RELS,2316,Introduction to Christianity,Undergraduate
RELS,3331,History of American Religion,Undergraduate
RELS,3332,Religion and Politics in Early America,Undergraduate
RELS,3351,Introduction to Islamic Culture,Undergraduate
RELS,3363,Medieval Art and Architecture,Undergraduate
RELS,3366,Baroque Art and Architecture,Undergraduate
RELS,3373,Religion in Society,Undergraduate
RELS,4333,Islamic Law and Society,Undergraduate
RELS,4390,Topics in Religious Studies  - Sufism in Islam,Undergraduate
RHET,1302,Rhetoric,Undergraduate
RHET,2302,Intermediate Composition and Rhetoric,Undergraduate
RHET,3302,Visual Rhetoric,Undergraduate
RHET,3303,Professional and Technical Writing in Career Fields,Undergraduate
RHET,4302,Advanced Writing and Research,Undergraduate
RHET,4303,Advanced Editing,Undergraduate
RHET,4310,Topics in Editing and Publishing  - Publishing in 21st C,Undergraduate
RHET,4320,Legal Research and Writing,Undergraduate
RHET,6320,Academic Writing Across the Disciplines,Graduate
RMIS,3370,Principles of Risk Management and Insurance,Undergraduate
RMIS,4331,Business Liability Risk Management and Insurance,Undergraduate
RMIS,4332,Commercial Property Risk Management and Insurance,Undergraduate
RMIS,4333,Business Risk Management,Undergraduate
RMIS,4334,Insurance Law and Contracts,Undergraduate
RMIS,4336,Risk Control and Safety Engineering,Undergraduate
RMIS,4338,Financial Decision Making Processes for Risk Management,Undergraduate
RMIS,4351,Operational Risk Management,Undergraduate
RMIS,4354,Cybersecurity Risk Management,Undergraduate
SCI,5322,Basis of Evolution,Graduate
SCI,5324,Ecology,Graduate
SCI,5326,Astronomy  Our Place in Space,Graduate
SCI,5327,Comparative Planetology,Graduate
SCI,5330,Emerging Topics in Biology,Graduate
SCI,5331,Conceptual Physics I  Force and Motion,Graduate
SCI,5332,Conceptual Physics II  Particles and Systems,Graduate
SCI,5333,Conceptual Physics III  Atoms  Charges  and Interactions,Graduate
SCI,5337,Rockin  Around Texas,Graduate
SCI,5338,Conceptual Chemistry  The Atom and the Bridge from Physics to Biology,Graduate
SCI,5339,Practical Approaches in Genetics,Graduate
SCI,5340,Statistics for Science Mathematics Education,Graduate
SCI,5341,Astrobiology,Graduate
SCI,5V06,Special Topics in Science  - Intro Com Sci: Math/sci Teach,Graduate
SCI,5V08,Independent Study in Science,Graduate
SE,2340,Computer Architecture,Undergraduate
SE,3162,Professional Responsibility in Computer Science and Software Engineering,Undergraduate
SE,3306,Mathematical Foundations of Software Engineering,Undergraduate
SE,3340,Computer Architecture,Undergraduate
SE,3341,Probability and Statistics in Computer Science and Software Engineering,Undergraduate
SE,3345,Data Structures and Introduction to Algorithmic Analysis,Undergraduate
SE,3354,Software Engineering,Undergraduate
SE,3376,C C  Programming in a UNIX Environment,Undergraduate
SE,3377,C C  Programming in a UNIX Environment,Undergraduate
SE,4347,Database Systems,Undergraduate
SE,4348,Operating Systems Concepts,Undergraduate
SE,4351,Requirements Engineering,Undergraduate
SE,4352,Software Architecture and Design,Undergraduate
SE,4367,Software Testing  Verification  Validation and Quality Assurance,Undergraduate
SE,4376,Object-Oriented Programming Systems,Undergraduate
SE,4381,Software Project Planning and Management,Undergraduate
SE,4485,Software Engineering Project,Undergraduate
SE,4V95,Undergraduate Topics in Software Engineering  - Software Defined Network,Undergraduate
SE,5354,Software Engineering,Graduate
SE,5V81,Special Topics in Computer Science  - Sfs Seminar,Graduate
SE,6301,Special Topics in Software Engineering  - R for Data Scientists,Graduate
SE,6316,Agile Methods,Graduate
SE,6329,Object-Oriented Software Engineering,Graduate
SE,6356,Software Maintenance  Evolution  and Re-Engineering,Graduate
SE,6359,Object-Oriented Analysis and Design,Graduate
SE,6360,Database Design,Graduate
SE,6361,Advanced Requirements Engineering,Graduate
SE,6362,Advanced Software Architecture and Design,Graduate
SE,6367,Software Testing  Validation and Verification,Graduate
SE,6387,Advanced Software Engineering Project,Graduate
SE,6388,Software Project Planning and Management,Graduate
SE,7301,Recent Advances in Computing  - Advanced Virtual Reality,Graduate
SE,8V02,Topics in Software Engineering  - Ai Tech for Autonoms Vehicles,Graduate
SE,8V07,Research,Graduate
SE,8V99,Dissertation,Graduate
SGNL,1301,Beginning American Sign Language I,Undergraduate
SGNL,1302,Beginning American Sign Language II,Undergraduate
SGNL,2301,Intermediate American Sign Language I,Undergraduate
SMED,5301,Science  Mathematics  and Society,Graduate
SMED,5302,Teaching and Learning of Science and Mathematics,Graduate
SMED,5303,Introduction to Research and Evaluation in Science and Mathematics Education,Graduate
SMED,5304,Research Methods in Science and Mathematics,Graduate
SMED,6V98,Thesis Research,Graduate
SMED,6V99,Individual Research in SMED,Graduate
SOC,1301,Introduction to Sociology,Undergraduate
SOC,1306,Contemporary Social Issues  - France,Undergraduate
SOC,2300,Introduction to Gender Studies,Undergraduate
SOC,2303,Culture  Media and Society,Undergraduate
SOC,2305,Individual and Society,Undergraduate
SOC,2319,Race and Ethnicity,Undergraduate
SOC,2320,Contemporary Social Issues,Undergraduate
SOC,3303,Classical Social Theory,Undergraduate
SOC,3305,Applied Data Analysis,Undergraduate
SOC,3315,Socio-Behavioral Sciences for Medicine,Undergraduate
SOC,3320,Urban Sociology,Undergraduate
SOC,3321,Deviance,Undergraduate
SOC,3325,Race and Ethnicity,Undergraduate
SOC,3331,Education and Society,Undergraduate
SOC,3333,Religion in Society,Undergraduate
SOC,3342,The Life Cycle,Undergraduate
SOC,3343,Sociology of the Family,Undergraduate
SOC,3344,Film and Society,Undergraduate
SOC,3352,Sex  Gender and Society,Undergraduate
SOC,3363,Immigrants and Immigration in U S  Society,Undergraduate
SOC,3379,Diversity in the Public Sector,Undergraduate
SOC,3381,Field Research Methods,Undergraduate
SOC,3382,Sustainable Communities  - Sustainable Communities,Undergraduate
SOC,3390,Community Health,Undergraduate
SOC,3392,Women s Health Issues,Undergraduate
SOC,3394,Health Policy,Undergraduate
SOC,4302,Class  Status  and Power,Undergraduate
SOC,4305,Applied Data Analysis,Undergraduate
SOC,4306,Advanced Sociological Research,Undergraduate
SOC,4317,Field Research Practicum,Undergraduate
SOC,4357,Drugs  Alcohol and Society,Undergraduate
SOC,4369,Public Health and Society,Undergraduate
SOC,4371,Mental Health and Illness,Undergraduate
SOC,4372,Health and Illness,Undergraduate
SOC,4375,Gender and Work,Undergraduate
SOC,4384,Social Epidemiology,Undergraduate
SOC,4385,Health and Illness in Global and Cross-national Perspective  - CV Honors,Undergraduate
SOC,4386,Social Policy in Modern Societies,Undergraduate
SOC,4388,Religions in Global Societies,Undergraduate
SOC,4396,Selected Topics in Sociology  - Family Violence and Public Pol,Undergraduate
SOC,4V98,Internship,Undergraduate
SOC,6312,Social-Economic Theories,Graduate
SOC,6315,Evaluating Program and Organizational Performance,Graduate
SOC,6335,Resource Development for Nonprofit Organizations,Graduate
SOC,6340,Domestic Social Policy,Graduate
SOC,6341,Urban Economics  - Urban Economics,Graduate
SOC,6344,Gender and Policy,Graduate
SOC,6350,Social Stratification,Graduate
SOC,6356,Health and Illness,Graduate
SOC,6357,Health Policy,Graduate
SOC,6370,Special Topics in Applied Sociology  - Sustainable Communities,Graduate
SOC,6381,Nonprofit Management,Graduate
SOC,6386,Diversity Management,Graduate
SOC,6V92,Research Workshop in Applied Sociology,Graduate
SPAN,1311,Beginning Spanish I,Undergraduate
SPAN,1312,Beginning Spanish II,Undergraduate
SPAN,2311,Intermediate Spanish I,Undergraduate
SPAN,2312,Intermediate Spanish II,Undergraduate
SPAN,2341,Medical Spanish,Undergraduate
SPAN,3311,Advanced Spanish I,Undergraduate
SPAN,3312,Advanced Spanish II,Undergraduate
SPAN,3316,Spanish Culture,Undergraduate
SPAN,3330,Medical Spanish,Undergraduate
SPAN,3340,Advanced Medical Spanish,Undergraduate
SPAN,3350,Business Spanish,Undergraduate
SPAN,3365,Advanced Spanish I,Undergraduate
SPAN,3366,Advanced Spanish II,Undergraduate
SPAN,4301,Advanced Spanish Conversation,Undergraduate
SPAN,4315,Study Abroad in Spanish  - Society & Culture in Mex Hist,Undergraduate
SPAN,4330,Medical Spanish Immersion  - Spain,Undergraduate
SPAN,4364,Advanced Spanish Culture,Undergraduate
SPAU,3301,Communication Disorders,Undergraduate
SPAU,3303,Normal Language Development,Undergraduate
SPAU,3304,Communication Sciences,Undergraduate
SPAU,3305,Language and Literacy Development,Undergraduate
SPAU,3340,Articulation Disorders,Undergraduate
SPAU,3341,Audiology,Undergraduate
SPAU,3342,Exceptional Children,Undergraduate
SPAU,3343,Phonetics,Undergraduate
SPAU,3344,Anatomy and Physiology of Speech and Hearing  - Anat & Phys of Spch & Hearing,Undergraduate
SPAU,3345,Neural Basis of Communication,Undergraduate
SPAU,3388,Clinical Observation in Speech-Language Pathology,Undergraduate
SPAU,3390,Clinical Practicum in Speech-Language Pathology,Undergraduate
SPAU,4193,Internship Preparation,Undergraduate
SPAU,4308,Language Disorders in Children,Undergraduate
SPAU,4342,Assessment Procedures in Speech-Language Pathology,Undergraduate
SPAU,4367,Development and Design of Therapeutic Resources,Undergraduate
SPAU,4375,Honors Seminar,Undergraduate
SPAU,4386,Adult Development and Aging,Undergraduate
SPAU,4388,Advanced Observation in Audiology,Undergraduate
SPAU,4393,Language in Culture and Society,Undergraduate
SPAU,4394,Multicultural Aspects of Communication Disorders,Undergraduate
SPAU,4395,Issues in the Management of Persons with Hearing Impairment,Undergraduate
SPAU,4396,Internship,Undergraduate
SPAU,4V75,Honors Seminar,Undergraduate
SPAU,4V90,Special Topics in Speech-Language Pathology and Audiology  - Internship Preparation,Undergraduate
SPAU,4V96,Teaching Internship,Undergraduate
STAT,1342,Statistical Decision Making,Undergraduate
STAT,2332,Introductory Statistics for Life Sciences,Undergraduate
STAT,3336,Bioinformatics,Undergraduate
STAT,3341,Probability and Statistics in Computer Science and Software Engineering,Undergraduate
STAT,3355,Data Analysis for Statisticians and Actuaries,Undergraduate
STAT,3360,Probability and Statistics for Management and Economics,Undergraduate
STAT,4351,Probability,Undergraduate
STAT,4352,Mathematical Statistics,Undergraduate
STAT,4354,Numerical and Statistical Computing,Undergraduate
STAT,4355,Applied Linear Models,Undergraduate
STAT,4360,Introduction to Statistical Learning,Undergraduate
STAT,4382,Stochastic Processes,Undergraduate
STAT,4475,Capstone Project,Undergraduate
STAT,5351,Probability and Statistics I,Graduate
STAT,5352,Probability and Statistics II,Graduate
STAT,5353,Probability and Statistics for Data Science and Bioinformatics,Graduate
STAT,6313,Statistical Methods for Data Science,Graduate
STAT,6326,Sampling Theory,Graduate
STAT,6329,Applied Probability and Stochastic Processes,Graduate
STAT,6331,Statistical Inference I,Graduate
STAT,6332,Statistical Inference II,Graduate
STAT,6337,Advanced Statistical Methods I,Graduate
STAT,6338,Advanced Statistical Methods II,Graduate
STAT,6339,Linear Statistical Models,Graduate
STAT,6340,Statistical and Machine Learning,Graduate
STAT,6341,Numerical Linear Algebra and Statistical Computing,Graduate
STAT,6344,Probability Theory I,Graduate
STAT,6347,Applied Time Series Analysis,Graduate
STAT,6348,Applied Multivariate Analysis,Graduate
STAT,6390,Topics in Statistics - Level 6  - Statistical Network Analysis,Graduate
STAT,7330,Bayesian Data Analysis,Graduate
STAT,7331,Multivariate Analysis,Graduate
STAT,7334,Nonparametric and Robust Statistical Methods,Graduate
STAT,7336,Nonparametric Curve Estimation,Graduate
STAT,7338,Time Series Modeling and Filtering,Graduate
STAT,7339,Advanced Regression Modeling,Graduate
STAT,7345,Advanced Probability and Stochastic Processes,Graduate
SYSE,6322,Digital Control of Automotive Powertrain Systems,Graduate
SYSE,6323,Robust Control Systems,Graduate
SYSE,6324,Nonlinear Systems,Graduate
SYSE,6325,Optimal Estimation and Kalman Filter,Graduate
SYSE,6327,Multi-Agent Robotic Systems  - Multi Agent Robotic Systems,Graduate
SYSE,6328,Data Science in Digital Health Systems  - Data Science in Digital Health,Graduate
SYSE,6V80,Special Topics  - Multi-agent Robotic Systems,Graduate
SYSM,6301,Systems Engineering  Architecture and Design,Graduate
SYSM,6302,Dynamics of Complex Networks and Systems,Graduate
SYSM,6303,Quantitative Introduction to Risk and Uncertainty in Business,Graduate
SYSM,6304,Risk and Decision Analysis,Graduate
SYSM,6305,Optimization Theory and Practice,Graduate
SYSM,6306,Engineering Systems  Modeling and Simulation,Graduate
SYSM,6307,Linear Systems,Graduate
SYSM,6308,Software Maintenance  Evolution  and Re-Engineering,Graduate
SYSM,6309,Advanced Requirements Engineering,Graduate
SYSM,6310,Software Testing  Validation and Verification,Graduate
SYSM,6311,Systems Project Management in Engineering and Operations,Graduate
SYSM,6312,Systems Financial Management,Graduate
SYSM,6313,Systems Negotiation and Dispute Resolution,Graduate
SYSM,6315,The Entrepreneurial Experience,Graduate
SYSM,6316,Managing Innovation within the Corporation,Graduate
SYSM,6318,Marketing Management,Graduate
SYSM,6319,Business Economics,Graduate
SYSM,6320,Strategic Leadership,Graduate
SYSM,6321,Financial Engineering,Graduate
SYSM,6325,Requirements Development and Integration for Complex Systems,Graduate
SYSM,6326,Systems Lifecycle Cost Analysis,Graduate
SYSM,6327,Systems Reliability,Graduate
SYSM,6329,Quality Engineering,Graduate
SYSM,6331,Digital Sales Strategy,Graduate
SYSM,6332,Technology and New Product Development,Graduate
SYSM,6333,Systems Organizational Behavior,Graduate
SYSM,6334,Systems Operations Management,Graduate
SYSM,6335,Organizing for Business Analytics  A Systems Approach,Graduate
SYSM,6337,Accounting for Managers,Graduate
SYSM,6338,Database Foundations for Analytics,Graduate
SYSM,6V70,Research In Systems Engineering and Management,Graduate
SYSM,6V80,Special Topics in Systems Engineering and Management  - Quality Engineering,Graduate
SYSM,6V98,Systems Engineering and Management Internship,Graduate
TE,1202,Introduction to Electrical Engineering II,Undergraduate
TE,1337,Computer Science I,Undergraduate
TE,2305,Discrete Mathematics for Computing I,Undergraduate
TE,2336,Computer Science II,Undergraduate
TE,3101,Electrical Network Analysis Laboratory,Undergraduate
TE,3102,Signals and Systems Laboratory,Undergraduate
TE,3150,Communications Systems Laboratory,Undergraduate
TE,3301,Electrical Network Analysis,Undergraduate
TE,3302,Signals and Systems,Undergraduate
TE,3340,Computer Architecture,Undergraduate
TE,3345,Data Structures and Introduction to Algorithmic Analysis,Undergraduate
TE,3350,Communications Systems,Undergraduate
